"Date/Time";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"Total Cooling";"General Lighting";"Computer + Equip";"Occupancy";"Solar Gains Exterior Windows";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Room Electricity";"Lighting";"Cooling (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"°C";
"22/02/2002 01:00:00";"0";"0,707101";"-2,112923";"0";"0";"0";"0";"0";"0";"29,48339";"29,74875";"29,61607";"0";"0";"0";"26,625";
"22/02/2002 02:00:00";"0";"0,707102";"-2,115716";"0";"0";"0";"0";"0";"0";"28,98616";"29,25727";"29,12172";"0";"0";"0";"26,125";
"22/02/2002 03:00:00";"0";"0,707088";"-2,114811";"0";"0";"0";"0";"0";"0";"28,48063";"28,75094";"28,61579";"0";"0";"0";"25,625";
"22/02/2002 04:00:00";"0";"0,707072";"-2,106573";"0";"0";"0";"0";"0";"0";"27,96377";"28,232";"28,09789";"0";"0";"0";"25,125";
"22/02/2002 05:00:00";"0";"0,706194";"-1,860771";"0";"0";"0";"0";"0";"0";"27,4862";"27,72239";"27,6043";"0";"0";"0";"25";
"22/02/2002 06:00:00";"0";"0,705219";"-1,573498";"0";"0";"0";"0";"1,435562";"0";"27,0738";"27,28106";"27,17743";"0";"0";"0";"25";
"22/02/2002 07:00:00";"0";"0,701809";"-0,518193";"0";"0";"0";"0";"7,910854";"0";"27,06799";"27,23577";"27,15188";"0";"0";"0";"26,5";
"22/02/2002 08:00:00";"0";"0,701333";"-0,266899";"0";"0";"0";"0";"15,57461";"0";"27,58389";"27,8597";"27,72179";"0";"0";"0";"27,375";
"22/02/2002 09:00:00";"-55,29902";"0,695207";"2,015213";"-113,3998";"20,86597";"12,27962";"13,52485";"21,13161";"-52,92244";"24,79442";"29,11981";"26,95711";"12,27962";"20,86597";"61,9671";"27,875";
"22/02/2002 10:00:00";"-65,10548";"0,690539";"3,164221";"-94,40627";"20,86597";"12,27962";"15,71472";"25,74098";"-65,10543";"24";"30,33863";"27,16932";"12,27962";"20,86597";"51,58812";"28,75";
"22/02/2002 11:00:00";"-76,87628";"0,688313";"3,842959";"-103,5162";"20,86597";"12,27962";"15,71474";"31,48406";"-76,87628";"24";"31,95178";"27,97589";"12,27962";"20,86597";"56,56622";"29,75";
"22/02/2002 12:00:00";"-90,03561";"0,686099";"4,514205";"-114,5142";"20,86597";"12,27962";"15,71474";"36,49565";"-90,03561";"24";"33,64745";"28,82373";"12,27962";"20,86597";"62,57608";"30,75";
"22/02/2002 13:00:00";"0";"0,703393";"-0,432425";"0";"0";"0";"0";"37,41787";"0";"32,208";"35,12494";"33,66647";"0";"0";"0";"31,75";
"22/02/2002 14:00:00";"-110,0651";"0,684816";"5,076921";"-154,4999";"20,86597";"12,27962";"8,682292";"44,49129";"-105,0474";"24,39175";"37,03799";"30,71487";"12,27962";"20,86597";"84,42619";"32";
"22/02/2002 15:00:00";"-127,8627";"0,683528";"5,334208";"-150,0915";"20,86597";"12,27962";"15,69248";"42,18286";"-127,7438";"24,01037";"37,44405";"30,72721";"12,27962";"20,86597";"82,0172";"32";
"22/02/2002 16:00:00";"-125,5503";"0,685177";"4,838284";"-150,1737";"20,86597";"12,27962";"15,70961";"37,88778";"-125,5231";"24,00236";"37,28737";"30,64486";"12,27962";"20,86597";"82,0621";"31,25";
"22/02/2002 17:00:00";"-118,1241";"0,687582";"4,167004";"-142,2937";"20,86597";"12,27962";"15,71359";"24,12731";"-118,1182";"24,00051";"36,25393";"30,12722";"12,27962";"20,86597";"77,75613";"30,25";
"22/02/2002 18:00:00";"-104,5212";"0,691458";"2,982313";"-128,9251";"20,86597";"12,27962";"15,7145";"4,180473";"-104,52";"24,0001";"34,59191";"29,29601";"12,27962";"20,86597";"70,45086";"28,5";
"22/02/2002 19:00:00";"0";"0,709138";"-2,047967";"0";"0";"0";"0";"0";"0";"30,78819";"33,02409";"31,90614";"0";"0";"0";"28";
"22/02/2002 20:00:00";"0";"0,708872";"-2,433766";"0";"0";"0";"0";"0";"0";"31,34176";"32,22714";"31,78445";"0";"0";"0";"28";
"22/02/2002 21:00:00";"0";"0,708619";"-2,355765";"0";"0";"0";"0";"0";"0";"31,22762";"31,44079";"31,33421";"0";"0";"0";"28";
"22/02/2002 22:00:00";"0";"0,707675";"-2,004345";"0";"0";"0";"0";"0";"0";"30,56853";"30,77824";"30,67339";"0";"0";"0";"27,85";
"22/02/2002 23:00:00";"0";"0,706214";"-1,823221";"0";"0";"0";"0";"0";"0";"30,02771";"30,22161";"30,12466";"0";"0";"0";"27,575";
"23/02/2002";"0";"0,705583";"-1,649914";"0";"0";"0";"0";"0";"0";"29,55051";"29,75279";"29,65165";"0";"0";"0";"27,35";
"23/02/2002 01:00:00";"0";"0,705307";"-1,572298";"0";"0";"0";"0";"0";"0";"29,15993";"29,36268";"29,2613";"0";"0";"0";"27,075";
"23/02/2002 02:00:00";"0";"0,704726";"-1,403738";"0";"0";"0";"0";"0";"0";"28,84158";"29,03222";"28,9369";"0";"0";"0";"27";
"23/02/2002 03:00:00";"0";"0,704073";"-1,211924";"0";"0";"0";"0";"0";"0";"28,56596";"28,72464";"28,6453";"0";"0";"0";"27";
"23/02/2002 04:00:00";"0";"0,704527";"-1,351803";"0";"0";"0";"0";"0";"0";"28,23854";"28,41796";"28,32825";"0";"0";"0";"26,475";
"23/02/2002 05:00:00";"0";"0,705103";"-1,524347";"0";"0";"0";"0";"0";"0";"27,85653";"28,07563";"27,96608";"0";"0";"0";"25,85";
"23/02/2002 06:00:00";"0";"0,705778";"-1,72347";"0";"0";"0";"0";"1,05768";"0";"27,46097";"27,72228";"27,59163";"0";"0";"0";"25,175";
"23/02/2002 07:00:00";"0";"0,704076";"-1,224523";"0";"0";"0";"0";"7,086554";"0";"27,32669";"27,6079";"27,46729";"0";"0";"0";"25,75";
"23/02/2002 08:00:00";"0";"0,702935";"-0,7843";"0";"0";"0";"0";"16,43694";"0";"27,70065";"28,07159";"27,88612";"0";"0";"0";"26,75";
"23/02/2002 09:00:00";"-55,12717";"0,695364";"1,918552";"-112,3858";"20,86597";"12,27962";"13,47977";"21,38911";"-52,68995";"24,81146";"29,15958";"26,98552";"12,27962";"20,86597";"61,41302";"27,75";
"23/02/2002 10:00:00";"-64,81599";"0,691035";"3,011505";"-92,29459";"20,86597";"12,27962";"15,71472";"25,23454";"-64,81595";"24";"30,28032";"27,14016";"12,27962";"20,86597";"50,4342";"28,525";
"23/02/2002 11:00:00";"-75,17152";"0,689718";"3,436453";"-101,6222";"20,86597";"12,27962";"15,71474";"27,77435";"-75,17152";"24";"31,73101";"27,86551";"12,27962";"20,86597";"55,53126";"29,15";
"23/02/2002 12:00:00";"-85,08021";"0,688234";"3,89421";"-109,648";"20,86597";"12,27962";"15,71474";"27,53939";"-85,08021";"24";"32,99594";"28,49797";"12,27962";"20,86597";"59,91696";"29,825";
"23/02/2002 13:00:00";"0";"0,704547";"-0,754374";"0";"0";"0";"0";"37,01625";"0";"31,44686";"34,26461";"32,85574";"0";"0";"0";"30,525";
"23/02/2002 14:00:00";"0";"0,709302";"-2,268002";"0";"0";"0";"0";"40,39392";"0";"34,27906";"36,0223";"35,15068";"0";"0";"0";"31,15";
"23/02/2002 15:00:00";"0";"0,710787";"-2,784787";"0";"0";"0";"0";"35,69514";"0";"35,71563";"36,98254";"36,34909";"0";"0";"0";"31,825";
"23/02/2002 16:00:00";"0";"0,713055";"-3,69245";"0";"0";"0";"0";"39,27245";"0";"36,23121";"37,64128";"36,93624";"0";"0";"0";"31,025";
"23/02/2002 17:00:00";"0";"0,71557";"-4,615968";"0";"0";"0";"0";"28,26595";"0";"36,17526";"37,60519";"36,89023";"0";"0";"0";"29,65";
"23/02/2002 18:00:00";"0";"0,717592";"-5,056629";"0";"0";"0";"0";"7,115261";"0";"35,45984";"36,58102";"36,02043";"0";"0";"0";"28,325";
"23/02/2002 19:00:00";"0";"0,7166";"-4,732611";"0";"0";"0";"0";"0";"0";"34,42829";"35,2078";"34,81804";"0";"0";"0";"27,775";
"23/02/2002 20:00:00";"0";"0,715566";"-4,393605";"0";"0";"0";"0";"0";"0";"33,55014";"34,03618";"33,79316";"0";"0";"0";"27,4";
"23/02/2002 21:00:00";"0";"0,714251";"-3,971126";"0";"0";"0";"0";"0";"0";"32,60764";"33,03586";"32,82175";"0";"0";"0";"27,075";
"23/02/2002 22:00:00";"0";"0,712489";"-3,463315";"0";"0";"0";"0";"0";"0";"31,79742";"32,15799";"31,97771";"0";"0";"0";"27";
"23/02/2002 23:00:00";"0";"0,710723";"-2,953337";"0";"0";"0";"0";"0";"0";"31,06407";"31,35775";"31,21091";"0";"0";"0";"27";
"24/02/2002";"0";"0,709095";"-2,477729";"0";"0";"0";"0";"0";"0";"30,37874";"30,61311";"30,49592";"0";"0";"0";"27";
"24/02/2002 01:00:00";"0";"0,708699";"-2,365111";"0";"0";"0";"0";"0";"0";"29,68795";"29,91663";"29,80229";"0";"0";"0";"26,475";
"24/02/2002 02:00:00";"0";"0,708627";"-2,345356";"0";"0";"0";"0";"0";"0";"29,0285";"29,27411";"29,15131";"0";"0";"0";"25,85";
"24/02/2002 03:00:00";"0";"0,708783";"-2,390656";"0";"0";"0";"0";"0";"0";"28,41053";"28,67486";"28,54269";"0";"0";"0";"25,175";
"24/02/2002 04:00:00";"0";"0,707146";"-2,132644";"0";"0";"0";"0";"0";"0";"27,86562";"28,11396";"27,98979";"0";"0";"0";"25";
"24/02/2002 05:00:00";"0";"0,706036";"-1,80163";"0";"0";"0";"0";"0";"0";"27,39359";"27,60591";"27,49975";"0";"0";"0";"25";
"24/02/2002 06:00:00";"0";"0,705089";"-1,518867";"0";"0";"0";"0";"1,145471";"0";"26,99038";"27,18123";"27,08581";"0";"0";"0";"25";
"24/02/2002 07:00:00";"0";"0,701995";"-0,594924";"0";"0";"0";"0";"7,115267";"0";"26,95097";"27,10755";"27,02926";"0";"0";"0";"26,275";
"24/02/2002 08:00:00";"0";"0,699899";"0,148947";"0";"0";"0";"0";"16,41504";"0";"27,50977";"27,71182";"27,61079";"0";"0";"0";"27,9";
"24/02/2002 09:00:00";"0";"0,699184";"0,546995";"0";"0";"0";"0";"23,32588";"0";"28,60803";"29,03108";"28,81956";"0";"0";"0";"29,575";
"24/02/2002 10:00:00";"0";"0,699964";"0,301747";"0";"0";"0";"0";"21,11248";"0";"29,91173";"30,32872";"30,12022";"0";"0";"0";"30,525";
"24/02/2002 11:00:00";"0";"0,701753";"-0,238239";"0";"0";"0";"0";"30,83146";"0";"31,32107";"31,9646";"31,64284";"0";"0";"0";"31,15";
"24/02/2002 12:00:00";"0";"0,704245";"-0,957262";"0";"0";"0";"0";"37,34843";"0";"33,04499";"34,05358";"33,54928";"0";"0";"0";"31,825";
"24/02/2002 13:00:00";"0";"0,708914";"-2,347878";"0";"0";"0";"0";"38,91546";"0";"34,71988";"35,90448";"35,31218";"0";"0";"0";"31,475";
"24/02/2002 14:00:00";"0";"0,712836";"-3,557189";"0";"0";"0";"0";"42,61702";"0";"35,85087";"37,21003";"36,53045";"0";"0";"0";"30,85";
"24/02/2002 15:00:00";"0";"0,71582";"-4,587476";"0";"0";"0";"0";"46,59692";"0";"36,66135";"38,11201";"37,38668";"0";"0";"0";"30,175";
"24/02/2002 16:00:00";"0";"0,71729";"-5,144689";"0";"0";"0";"0";"39,39991";"0";"36,75322";"38,36633";"37,55978";"0";"0";"0";"29,475";
"24/02/2002 17:00:00";"0";"0,718092";"-5,386794";"0";"0";"0";"0";"26,93383";"0";"36,46276";"37,92259";"37,19268";"0";"0";"0";"28,85";
"24/02/2002 18:00:00";"0";"0,718726";"-5,345132";"0";"0";"0";"0";"5,558041";"0";"35,71033";"36,70003";"36,20518";"0";"0";"0";"28,175";
"24/02/2002 19:00:00";"0";"0,716904";"-4,797667";"0";"0";"0";"0";"0";"0";"34,74121";"35,34189";"35,04155";"0";"0";"0";"28";
"24/02/2002 20:00:00";"0";"0,714754";"-4,147817";"0";"0";"0";"0";"0";"0";"33,79939";"34,2208";"34,01009";"0";"0";"0";"28";
"24/02/2002 21:00:00";"0";"0,712785";"-3,554204";"0";"0";"0";"0";"0";"0";"32,93868";"33,29384";"33,11626";"0";"0";"0";"28";
"24/02/2002 22:00:00";"0";"0,71151";"-3,191416";"0";"0";"0";"0";"0";"0";"32,18723";"32,50837";"32,3478";"0";"0";"0";"27,775";
"24/02/2002 23:00:00";"0";"0,710718";"-2,974565";"0";"0";"0";"0";"0";"0";"31,49559";"31,79969";"31,64764";"0";"0";"0";"27,4";
"25/02/2002";"0";"0,709944";"-2,752718";"0";"0";"0";"0";"0";"0";"30,84811";"31,13235";"30,99023";"0";"0";"0";"27,075";
"25/02/2002 01:00:00";"0";"0,707984";"-2,392677";"0";"0";"0";"0";"0";"0";"30,26085";"30,51539";"30,38812";"0";"0";"0";"27";
"25/02/2002 02:00:00";"0";"0,706787";"-2,026615";"0";"0";"0";"0";"0";"0";"29,73874";"29,96084";"29,84979";"0";"0";"0";"27";
"25/02/2002 03:00:00";"0";"0,705724";"-1,708899";"0";"0";"0";"0";"0";"0";"29,28071";"29,46644";"29,37357";"0";"0";"0";"27";
"25/02/2002 04:00:00";"0";"0,704775";"-1,422269";"0";"0";"0";"0";"0";"0";"28,87119";"29,02493";"28,94806";"0";"0";"0";"27";
"25/02/2002 05:00:00";"0";"0,705481";"-1,633262";"0";"0";"0";"0";"0";"0";"28,41828";"28,60542";"28,51185";"0";"0";"0";"26,25";
"25/02/2002 06:00:00";"0";"0,703557";"-1,059722";"0";"0";"0";"0";"1,206715";"0";"28,09725";"28,24808";"28,17266";"0";"0";"0";"26,75";
"25/02/2002 07:00:00";"0";"0,702835";"-0,845801";"0";"0";"0";"0";"7,077974";"0";"28,04016";"28,21107";"28,12561";"0";"0";"0";"27";
"25/02/2002 08:00:00";"0";"0,702242";"-0,556451";"0";"0";"0";"0";"12,72915";"0";"28,37543";"28,68535";"28,53039";"0";"0";"0";"27,75";
"25/02/2002 09:00:00";"-59,34909";"0,693314";"2,579597";"-116,0521";"20,86597";"12,27962";"13,05597";"13,72416";"-56,46384";"24,84884";"29,52563";"27,18724";"12,27962";"20,86597";"63,41643";"28,75";
"25/02/2002 10:00:00";"-67,57784";"0,688378";"3,850591";"-96,7445";"20,86597";"12,27962";"15,71472";"22,37873";"-67,57777";"24,00001";"30,43592";"27,21796";"12,27962";"20,86597";"52,86584";"29,75";
"25/02/2002 11:00:00";"-78,49435";"0,684534";"5,031317";"-106,644";"20,86597";"12,27962";"15,71473";"28,20971";"-78,49434";"24";"31,91415";"27,95708";"12,27962";"20,86597";"58,27543";"31,5";
"25/02/2002 12:00:00";"-88,3485";"0,683474";"5,366865";"-114,2474";"20,86597";"12,27962";"15,71474";"33,70733";"-88,3485";"24";"33,15752";"28,57876";"12,27962";"20,86597";"62,43027";"32";
"25/02/2002 13:00:00";"0";"0,701684";"0,123841";"0";"0";"0";"0";"39,77008";"0";"31,64409";"34,32895";"32,98652";"0";"0";"0";"32";
"25/02/2002 14:00:00";"-100,9111";"0,683102";"5,600099";"-149,9177";"20,86597";"12,27962";"9,326441";"42,89284";"-95,96516";"24,37459";"36,10541";"30,24";"12,27962";"20,86597";"81,92222";"32,75";
"25/02/2002 15:00:00";"-122,379";"0,682052";"5,797515";"-146,4822";"20,86597";"12,27962";"15,64964";"43,36721";"-122,0421";"24,02971";"36,76807";"30,39889";"12,27962";"20,86597";"80,04493";"32,7";
"25/02/2002 16:00:00";"-122,6779";"0,683194";"5,442185";"-147,9173";"20,86597";"12,27962";"15,7003";"39,38615";"-122,6025";"24,00657";"36,93103";"30,4688";"12,27962";"20,86597";"80,82912";"32,15";
"25/02/2002 17:00:00";"-118,9302";"0,68687";"4,340407";"-143,483";"20,86597";"12,27962";"15,71155";"29,37602";"-118,9137";"24,00143";"36,4277";"30,21457";"12,27962";"20,86597";"78,40599";"30,5";
"25/02/2002 18:00:00";"-107,9816";"0,689677";"3,502887";"-131,3786";"20,86597";"12,27962";"15,71406";"7,185591";"-107,9783";"24,00029";"35,01022";"29,50526";"12,27962";"20,86597";"71,79161";"29,25";
"25/02/2002 19:00:00";"0";"0,709057";"-2,07431";"0";"0";"0";"0";"0";"0";"31,06707";"33,45395";"32,26051";"0";"0";"0";"28,25";
"25/02/2002 20:00:00";"0";"0,709651";"-2,634702";"0";"0";"0";"0";"0";"0";"31,61943";"32,65813";"32,13878";"0";"0";"0";"28";
"25/02/2002 21:00:00";"0";"0,709123";"-2,59475";"0";"0";"0";"0";"0";"0";"31,56073";"31,85175";"31,70624";"0";"0";"0";"28";
"25/02/2002 22:00:00";"0";"0,708348";"-2,181886";"0";"0";"0";"0";"0";"0";"30,96396";"31,17844";"31,0712";"0";"0";"0";"28";
"25/02/2002 23:00:00";"0";"0,706067";"-1,777599";"0";"0";"0";"0";"0";"0";"30,38158";"30,59009";"30,48583";"0";"0";"0";"28";
"26/02/2002";"0";"0,704958";"-1,464792";"0";"0";"0";"0";"0";"0";"29,93313";"30,08973";"30,01143";"0";"0";"0";"28";
"26/02/2002 01:00:00";"0";"0,703881";"-1,182433";"0";"0";"0";"0";"0";"0";"29,52869";"29,65632";"29,59251";"0";"0";"0";"28";
"26/02/2002 02:00:00";"0";"0,704643";"-1,404087";"0";"0";"0";"0";"0";"0";"29,09366";"29,25324";"29,17345";"0";"0";"0";"27,25";
"26/02/2002 03:00:00";"0";"0,704289";"-1,287695";"0";"0";"0";"0";"0";"0";"28,67483";"28,83973";"28,75728";"0";"0";"0";"27";
"26/02/2002 04:00:00";"0";"0,703524";"-1,053713";"0";"0";"0";"0";"0";"0";"28,33972";"28,46257";"28,40115";"0";"0";"0";"27";
"26/02/2002 05:00:00";"0";"0,704331";"-1,292394";"0";"0";"0";"0";"0";"0";"27,92867";"28,07938";"28,00402";"0";"0";"0";"26,25";
"26/02/2002 06:00:00";"0";"0,702456";"-0,733316";"0";"0";"0";"0";"1,104238";"0";"27,62745";"27,73912";"27,68328";"0";"0";"0";"26,75";
"26/02/2002 07:00:00";"0";"0,700149";"-0,080386";"0";"0";"0";"0";"7,270922";"0";"27,69012";"27,76526";"27,72769";"0";"0";"0";"27,75";
"26/02/2002 08:00:00";"0";"0,705407";"-1,607596";"0";"0";"0";"0";"17,54153";"0";"27,87082";"28,33767";"28,10424";"0";"0";"0";"25,75";
"26/02/2002 09:00:00";"-59,48515";"0,691673";"3,07819";"-118,6843";"20,86597";"12,27962";"13,50922";"24,76125";"-56,83353";"24,86137";"29,56422";"27,21279";"12,27962";"20,86597";"64,8548";"29,5";
"26/02/2002 10:00:00";"-70,70538";"0,684741";"4,948007";"-100,1311";"20,86597";"12,27962";"15,71471";"25,58355";"-70,70531";"24,00001";"30,89858";"27,44929";"12,27962";"20,86597";"54,71648";"31,375";
"26/02/2002 11:00:00";"-80,77027";"0,683704";"5,282996";"-108,6385";"20,86597";"12,27962";"15,71473";"25,62196";"-80,77026";"24";"32,20337";"28,10168";"12,27962";"20,86597";"59,36528";"31,875";
"26/02/2002 12:00:00";"-90,41298";"0,683377";"5,366013";"-116,1516";"20,86597";"12,27962";"15,71474";"34,23867";"-90,41298";"24";"33,46938";"28,73469";"12,27962";"20,86597";"63,4708";"32";
"26/02/2002 13:00:00";"0";"0,702429";"-0,104339";"0";"0";"0";"0";"39,37924";"0";"31,97698";"34,78034";"33,37866";"0";"0";"0";"32";
"26/02/2002 14:00:00";"-105,0004";"0,685008";"5,104609";"-151,9249";"20,86597";"12,27962";"8,985437";"43,76891";"-100,235";"24,37065";"36,36339";"30,36702";"12,27962";"20,86597";"83,01909";"32";
"26/02/2002 15:00:00";"-120,8237";"0,683441";"5,349236";"-145,1554";"20,86597";"12,27962";"15,69539";"43,15236";"-120,7237";"24,00879";"36,53521";"30,272";"12,27962";"20,86597";"79,31987";"32";
"26/02/2002 16:00:00";"-119,4779";"0,685024";"4,851883";"-142,4783";"20,86597";"12,27962";"15,7105";"38,49803";"-119,4561";"24,00191";"36,58319";"30,29255";"12,27962";"20,86597";"77,85698";"31,25";
"26/02/2002 17:00:00";"-114,8086";"0,687386";"4,178259";"-137,7584";"20,86597";"12,27962";"15,71383";"25,12197";"-114,804";"24,0004";"35,91571";"29,95806";"12,27962";"20,86597";"75,27781";"30,25";
"26/02/2002 18:00:00";"-103,4959";"0,68967";"3,501388";"-126,4708";"20,86597";"12,27962";"15,71455";"5,411856";"-103,4951";"24,00008";"34,45115";"29,22562";"12,27962";"20,86597";"69,10974";"29,25";
"26/02/2002 19:00:00";"0";"0,706692";"-1,375316";"0";"0";"0";"0";"0";"0";"30,81597";"33,00632";"31,91115";"0";"0";"0";"29";
"26/02/2002 20:00:00";"0";"0,708439";"-2,304276";"0";"0";"0";"0";"0";"0";"31,39995";"32,32547";"31,86271";"0";"0";"0";"28,25";
"26/02/2002 21:00:00";"0";"0,708435";"-2,413493";"0";"0";"0";"0";"0";"0";"31,3016";"31,56525";"31,43342";"0";"0";"0";"28";
"26/02/2002 22:00:00";"0";"0,708022";"-2,109022";"0";"0";"0";"0";"0";"0";"30,71067";"30,92387";"30,81727";"0";"0";"0";"27,85";
"26/02/2002 23:00:00";"0";"0,706438";"-1,895054";"0";"0";"0";"0";"0";"0";"30,12518";"30,3647";"30,24494";"0";"0";"0";"27,575";
"27/02/2002";"0";"0,705844";"-1,733626";"0";"0";"0";"0";"0";"0";"29,66614";"29,87763";"29,77188";"0";"0";"0";"27,35";
"27/02/2002 01:00:00";"0";"0,705486";"-1,628141";"0";"0";"0";"0";"0";"0";"29,23733";"29,44504";"29,34118";"0";"0";"0";"27,075";
"27/02/2002 02:00:00";"0";"0,70483";"-1,436103";"0";"0";"0";"0";"0";"0";"28,88605";"29,08265";"28,98435";"0";"0";"0";"27";
"27/02/2002 03:00:00";"0";"0,70421";"-1,253768";"0";"0";"0";"0";"0";"0";"28,62431";"28,80669";"28,7155";"0";"0";"0";"27";
"27/02/2002 04:00:00";"0";"0,704784";"-1,42806";"0";"0";"0";"0";"0";"0";"28,34744";"28,55512";"28,45128";"0";"0";"0";"26,475";
"27/02/2002 05:00:00";"0";"0,705408";"-1,614806";"0";"0";"0";"0";"0";"0";"27,98602";"28,22606";"28,10604";"0";"0";"0";"25,85";
"27/02/2002 06:00:00";"0";"0,706048";"-1,803734";"0";"0";"0";"0";"1,373352";"0";"27,5756";"27,85355";"27,71458";"0";"0";"0";"25,175";
"27/02/2002 07:00:00";"0";"0,704009";"-1,183032";"0";"0";"0";"0";"8,262765";"0";"27,49326";"27,8021";"27,64768";"0";"0";"0";"25,975";
"27/02/2002 08:00:00";"0";"0,702401";"-0,575572";"0";"0";"0";"0";"17,48404";"0";"28,00162";"28,39923";"28,20042";"0";"0";"0";"27,35";
"27/02/2002 09:00:00";"-59,16699";"0,693929";"2,455171";"-120,641";"20,86597";"12,27962";"13,24396";"24,38862";"-56,38395";"24,95784";"29,82782";"27,39283";"12,27962";"20,86597";"65,92404";"28,675";
"27/02/2002 10:00:00";"-68,30834";"0,688871";"3,695987";"-98,57836";"20,86597";"12,27962";"15,71474";"17,08714";"-68,30833";"24";"30,67908";"27,33954";"12,27962";"20,86597";"53,86796";"29,525";
"27/02/2002 11:00:00";"-76,41138";"0,687271";"4,116577";"-102,6387";"20,86597";"12,27962";"15,71474";"25,30916";"-76,41138";"24";"31,72353";"27,86176";"12,27962";"20,86597";"56,0867";"30,15";
"27/02/2002 12:00:00";"-86,93993";"0,685525";"4,569696";"-108,5193";"20,86597";"12,27962";"15,71474";"32,93878";"-86,93993";"24";"33,14592";"28,57296";"12,27962";"20,86597";"59,30014";"30,825";
"27/02/2002 13:00:00";"0";"0,70377";"-0,638276";"0";"0";"0";"0";"35,62901";"0";"31,75459";"34,64599";"33,20029";"0";"0";"0";"31";
"27/02/2002 14:00:00";"-103,6504";"0,686731";"4,437649";"-144,7092";"20,86597";"12,27962";"9,153637";"39,8866";"-98,68927";"24,35506";"36,66053";"30,5078";"12,27962";"20,86597";"79,07607";"31";
"27/02/2002 15:00:00";"-125,7173";"0,685755";"4,661657";"-148,291";"20,86597";"12,27962";"15,65159";"37,46714";"-125,385";"24,02912";"37,36781";"30,69846";"12,27962";"20,86597";"81,03335";"31";
"27/02/2002 16:00:00";"-127,8807";"0,687442";"4,173106";"-152,742";"20,86597";"12,27962";"15,70039";"36,10767";"-127,8038";"24,00665";"37,80876";"30,9077";"12,27962";"20,86597";"83,46559";"30,25";
"27/02/2002 17:00:00";"-124,6808";"0,689702";"3,500404";"-149,186";"20,86597";"12,27962";"15,71145";"23,7907";"-124,6633";"24,0015";"37,2708";"30,63615";"12,27962";"20,86597";"81,52239";"29,25";
"27/02/2002 18:00:00";"-112,8442";"0,691988";"2,822629";"-136,1796";"20,86597";"12,27962";"15,71401";"5,636236";"-112,8405";"24,00032";"35,7137";"29,85701";"12,27962";"20,86597";"74,41508";"28,25";
"27/02/2002 19:00:00";"0";"0,711036";"-2,662278";"0";"0";"0";"0";"0";"0";"31,43489";"34,02587";"32,73038";"0";"0";"0";"27,775";
"27/02/2002 20:00:00";"0";"0,711691";"-3,278176";"0";"0";"0";"0";"0";"0";"31,93788";"33,13796";"32,53792";"0";"0";"0";"27,4";
"27/02/2002 21:00:00";"0";"0,711679";"-3,382981";"0";"0";"0";"0";"0";"0";"31,75352";"32,21912";"31,98632";"0";"0";"0";"27,075";
"27/02/2002 22:00:00";"0";"0,710981";"-2,992759";"0";"0";"0";"0";"0";"0";"31,11643";"31,44034";"31,27838";"0";"0";"0";"27";
"27/02/2002 23:00:00";"0";"0,709036";"-2,55326";"0";"0";"0";"0";"0";"0";"30,48614";"30,76342";"30,62478";"0";"0";"0";"27";
"28/02/2002";"0";"0,707303";"-2,164866";"0";"0";"0";"0";"0";"0";"29,92914";"30,17553";"30,05234";"0";"0";"0";"27";
"28/02/2002 01:00:00";"0";"0,707205";"-2,147143";"0";"0";"0";"0";"0";"0";"29,38035";"29,62731";"29,50383";"0";"0";"0";"26,475";
"28/02/2002 02:00:00";"0";"0,707651";"-2,287529";"0";"0";"0";"0";"0";"0";"28,80087";"29,08096";"28,94092";"0";"0";"0";"25,7";
"28/02/2002 03:00:00";"0";"0,707999";"-2,396217";"0";"0";"0";"0";"0";"0";"28,22604";"28,52941";"28,37773";"0";"0";"0";"24,975";
"28/02/2002 04:00:00";"0";"0,708472";"-2,538481";"0";"0";"0";"0";"0";"0";"27,64616";"27,97303";"27,8096";"0";"0";"0";"24,2";
"28/02/2002 05:00:00";"0";"0,707758";"-2,318929";"0";"0";"0";"0";"0";"0";"27,13078";"27,43969";"27,28524";"0";"0";"0";"24";
"28/02/2002 06:00:00";"0";"0,706788";"-2,0247";"0";"0";"0";"0";"1,148986";"0";"26,71128";"26,99117";"26,85122";"0";"0";"0";"24";
"28/02/2002 07:00:00";"0";"0,705809";"-1,734413";"0";"0";"0";"0";"6,324187";"0";"26,52246";"26,84315";"26,6828";"0";"0";"0";"24,225";
"28/02/2002 08:00:00";"0";"0,705415";"-1,614815";"0";"0";"0";"0";"13,78645";"0";"26,72927";"27,15679";"26,94303";"0";"0";"0";"24,6";
"28/02/2002 09:00:00";"-46,78787";"0,699956";"0,426914";"-91,96477";"20,86597";"12,27962";"14,14525";"21,88002";"-45,63463";"24,13948";"28,19575";"26,16762";"12,27962";"20,86597";"50,25397";"24,925";
"28/02/2002 10:00:00";"-57,16152";"0,701011";"0,052109";"-77,97604";"20,86597";"12,27962";"15,71474";"25,22555";"-57,16152";"24";"29,47786";"26,73893";"12,27962";"20,86597";"42,60986";"24,25";
